Water Control Zone	River	Station	Dates	Sample No	5-Day Biochemical Oxygen Demand (mg/L)	Aluminium (?g/L)	Ammonia-Nitrogen (mg/L)	Anionic Surfactants (as Manoxol OT) (mg/L)	Antimony (?g/L)	Arsenic (?g/L)	Barium (?g/L)	Beryllium (?g/L)	Boron (?g/L)	Cadmium (?g/L)	Chemical Oxygen Demand (mg/L)	Chloride (mg/L)	Chlorophyll-?? (mg/m³)	Chromium (?g/L)	Conductivity (?S/cm)	Copper (?g/L)	Cyanide (mg/L)	Dissolved Oxygen (%saturation)	Dissolved Oxygen (mg/L)	Faecal Coliforms (counts/100mL)	Flow (m³/s)	Fluoride (mg/L)	Free Hydrogen Sulphide (mg/L)	Iron (?g/L)	Lead (?g/L)	Manganese (?g/L)	Mercury (?g/L)	Molybdenum (?g/L)	Nickel (?g/L)	Nitrate-Nitrogen (mg/L)	Nitrite-Nitrogen (mg/L)	Oil and Grease (mg/L)	Orthophosphate Phosphorus (mg/L)	pH	Phaeopigment (mg/m³)	Salinity (psu)	Silica (as SiO?) (mg/L)	Silver (?g/L)	Sulphide (mg/L)	Suspended solids (mg/L)	Thallium (?g/L)	Total Kjeldahl Nitrogen (mg/L)	Total Organic Carbon (mg/L)	Total Phosphorus (mg/L)	Total Solids (mg/L)	Total Volatile Solids (mg/L)	Turbidity (NTU)	Vanadium (?g/L)	Water Temperature (°C)	Zinc (?g/L)	??. ????????  (counts/100mL)
Junk Bay	Tseng Lan Shue Stream	JR3	6/3/2020	1	44	<50	3.3	0.38	<1	<1	20	<1	<50	<0.1	19	19	0.7	<1	251	2	<0.01	87	6.8	120000	null	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.71	0.44	<0.5	0.16	7.2	2.4	0.1	14	<1	<0.02	5.8	<1	21	6	1.9	170	60	4.3	<2	27.7	13	71000
Junk Bay	Tseng Lan Shue Stream	JR3	7/10/2020	1	8	<50	6.2	0.36	<1	<1	17	<1	<50	<0.1	18	22	5.3	<1	286	2	<0.01	70	5.4	77000	null	0.3	<0.01	<50	<1	40	<1	<2	<1	1	0.19	<0.5	0.47	7.3	6.7	0.1	14	<1	<0.02	10	<1	6.5	7	0.61	180	76	3.3	<2	29	10	45000
Junk Bay	Tseng Lan Shue Stream	JR3	9/14/2020	1	3	160	1.6	0.18	<1	<1	21	<1	<50	<0.1	8	11	1.7	<1	161	3	<0.01	82	6.7	87000	null	<0.2	<0.01	110	<1	50	<1	<2	<1	1.5	0.079	<0.5	0.15	7	1.5	0.1	16	<1	<0.02	9.1	<1	2.1	3	0.31	160	68	6.2	<2	25.6	10	57000
Junk Bay	Tseng Lan Shue Stream	JR3	10/17/2020	1	13	<50	3.7	0.59	<1	<1	18	<1	<50	<0.1	16	18	1.3	<1	199	2	<0.01	76	6.2	99000	null	<0.2	<0.01	72	<1	19	<1	<2	<1	1.7	0.2	<0.5	0.37	7.9	2.5	0.1	14	<1	<0.02	4.4	<1	6.2	6	0.84	140	62	3.1	<2	25.3	13	56000
Junk Bay	Tseng Lan Shue Stream	JR3	11/23/2020	1	9.4	<50	9	0.29	<1	<1	21	<1	<50	<0.1	22	20	2.9	<1	268	2	<0.01	27	2.3	110000	null	0.2	<0.01	113	<1	155	<1	<2	1	0.46	0.081	<0.5	0.74	7.2	5.4	0.1	15	<1	0.05	5.8	<1	12	7	1.2	180	80	4.1	<2	22	<10	77000
Junk Bay	Tseng Lan Shue Stream	JR3	12/4/2020	1	17	<50	9.8	0.56	<1	<1	19	<1	59	<0.1	23	82	2.1	<1	277	3	<0.01	50	4.6	52000	null	0.3	<0.01	125	<1	106	<1	<2	2	0.66	0.14	0.9	0.73	7.5	2.6	0.2	14	<1	0.02	4.7	<1	15	8	1.2	240	88	2.9	<2	18.9	12	44000
Junk Bay	Tseng Lan Shue Stream	JR6	3/11/2020	1	13	72	0.62	0.12	<1	<1	11	<1	<50	<0.1	24	19	<0.2	<1	200	2	<0.01	80	7.3	39000	null	0.4	<0.01	88	<1	<10	<1	<2	<1	2.3	0.14	1	0.47	7.3	1.3	0.1	7.1	<1	<0.02	5.3	<1	1.6	7	0.57	170	41	2.6	<2	20.1	<10	16000
Junk Bay	Tseng Lan Shue Stream	JR6	4/15/2020	1	10	52	0.75	<0.05	<1	<1	12	<1	<50	<0.1	27	26	0.3	<1	260	2	<0.01	86	7.4	74000	null	0.4	<0.01	51	<1	<10	<1	<2	1	2.7	0.23	1.2	0.51	7.5	1.3	0.1	6.6	<1	<0.02	4.9	<1	1.8	9	0.7	200	48	2.6	<2	22.4	12	70000
Junk Bay	Tseng Lan Shue Stream	JR6	5/21/2020	1	11	84	0.16	0.05	<1	<1	15	<1	<50	<0.1	25	14	0.9	<1	201	2	<0.01	91	7.4	170000	null	0.3	<0.01	<50	<1	<10	<1	<2	<1	1.6	0.04	0.6	0.2	7.4	2.2	0.1	9.1	<1	<0.02	26	<1	1.1	7	0.36	190	55	10.1	<2	25.5	10	100000
Junk Bay	Tseng Lan Shue Stream	JR6	6/3/2020	1	3.1	<50	0.19	<0.05	<1	<1	13	<1	<50	<0.1	6	20	<0.2	<1	220	1	<0.01	95	7.4	22000	null	0.3	<0.01	<50	<1	<10	<1	<2	<1	2.1	0.092	<0.5	0.23	7.7	1.9	0.1	10	<1	<0.02	2.4	<1	0.52	3	0.32	150	52	2.2	<2	27.8	<10	13000
Junk Bay	Tseng Lan Shue Stream	JR6	7/10/2020	1	1.4	<50	0.2	0.06	<1	2	12	<1	<50	<0.1	8	23	1.1	<1	236	2	<0.01	95	7.3	18000	null	0.3	<0.01	<50	<1	<10	<1	<2	<1	2.9	0.069	<0.5	0.32	7.7	1.1	0.1	11	<1	<0.02	2	<1	0.44	2	0.37	140	34	1	<2	29.4	11	9000
Junk Bay	Tseng Lan Shue Stream	JR6	9/14/2020	1	1	110	0.1	<0.05	<1	<1	11	<1	<50	<0.1	7	10	0.3	<1	143	1	<0.01	94	7.7	50000	null	<0.2	<0.01	<50	<1	<10	<1	<2	<1	1.4	0.036	<0.5	0.17	7.4	0.4	0.1	13	<1	<0.02	2.7	<1	0.39	2	0.23	140	72	2.8	<2	26	<10	21000
Junk Bay	Tseng Lan Shue Stream	JR6	10/17/2020	1	6.4	65	0.073	0.1	<1	<1	13	<1	<50	<0.1	16	17	0.6	<1	207	2	<0.01	94	7.7	18000	null	0.3	<0.01	<50	<1	<10	<1	<2	<1	2.5	0.055	<0.5	0.27	8.2	0.4	0.1	10	<1	<0.02	4	<1	0.73	5	0.37	150	54	2.8	<2	25.6	<10	9000
Junk Bay	Tseng Lan Shue Stream	JR6	11/23/2020	1	5.8	<50	0.19	<0.05	<1	<1	13	<1	<50	<0.1	15	20	0.3	<1	227	2	<0.01	90	7.6	97000	null	0.3	<0.01	<50	<1	<10	<1	<2	<1	3.2	0.1	<0.5	0.46	7.5	1.8	0.1	9.1	<1	<0.02	8.2	<1	1.2	5	0.66	200	85	2.4	<2	23.4	11	31000
Victoria Harbour	Kai Tak River	KN1	1/15/2020	1	2.8	<50	5.2	0.08	<1	1	15	<1	1591	<0.1	29	8500	0.7	1	19308	3	<0.01	69	5.5	75000	null	0.6	<0.01	55	<1	100	<1	5	7	2.3	0.79	<0.5	2.2	7.2	1.7	12.1	6.1	<1	<0.02	2.2	<1	7.4	7	2.4	16000	2300	1.4	<2	22.5	13	39000
Victoria Harbour	Kai Tak River	KN1	5/8/2020	1	9.5	<50	3.7	<0.05	<1	1	17	<1	1785	<0.1	21	8300	2.8	1	23180	3	<0.01	74	5.3	9800	null	0.7	<0.01	96	<1	107	<1	5	8	2.3	0.86	<0.5	0.94	7.5	2.5	12.9	7.2	<1	<0.02	2.9	<1	5.1	6	1.1	18000	3300	3	<2	28.8	<10	6400
Victoria Harbour	Kai Tak River	KN1	6/17/2020	1	1.7	<50	1.9	<0.05	<1	1	25	<1	1267	<0.1	23	5300	0.6	1	17588	2	<0.01	56	4	290000	null	0.6	<0.01	59	<1	141	<1	7	6	2.3	0.52	<0.5	0.53	7.8	<0.2	9.3	7.3	<1	<0.02	2.6	<1	2.1	4	0.55	13000	2200	1.5	<2	30	<10	130000
Victoria Harbour	Kai Tak River	KN1	9/23/2020	1	4.4	<50	2.7	<0.05	<1	1	18	<1	1150	<0.1	10	4400	0.5	2	15214	2	<0.01	73	5.3	390000	null	0.5	<0.01	78	<1	121	<1	5	5	2.1	0.58	<0.5	0.95	7.4	1.4	8	10	<1	<0.02	2.1	<1	2.9	4	1.1	10000	2100	2.9	<2	30	10	220000
Victoria Harbour	Kai Tak River	KN1	10/22/2020	1	2.1	<50	0.88	0.1	<1	1	18	<1	1752	<0.1	16	8400	1.2	2	22962	3	<0.01	75	5.5	88000	null	0.7	<0.01	65	<1	86	<1	5	7	3.3	0.43	<0.5	0.72	7.6	1.2	13.2	7.4	<1	<0.02	9.1	<1	1.3	4	1	19000	3400	3.2	<2	27.2	14	42000
Victoria Harbour	Kai Tak River	KN1	11/12/2020	1	1.9	<50	1.8	0.07	<1	1	37	<1	2634	<0.1	20	8500	1.6	2	26704	8	<0.01	64	4.7	15000	null	0.7	<0.01	90	<1	90	<1	7	8	2.4	0.56	<0.5	0.79	7.4	0.8	15.9	6	<1	<0.02	7.6	<1	2.5	5	1.1	23000	5400	2.7	<2	26.2	15	8400
Victoria Harbour	Kai Tak River	KN1	12/4/2020	1	7.3	<50	2.4	0.06	<1	1	16	<1	2304	<0.1	10	8700	0.7	4	26752	5	<0.01	75	5.8	3400	null	0.7	<0.01	67	<1	114	<1	6	10	2.7	0.56	<0.5	1.1	7.2	0.8	17	6.2	<1	<0.02	4.9	<1	4.3	5	1.3	22000	3300	2.2	<2	23.4	14	2200
Victoria Harbour	Kai Tak River	KN2	1/15/2020	1	3.3	<50	6.4	<0.05	<1	1	13	<1	1372	<0.1	16	6300	0.5	<1	17606	3	<0.01	87	6.9	4800	null	0.6	<0.01	64	<1	101	<1	4	6	2.5	0.87	<0.5	2.6	7.4	0.6	10.6	6.3	<1	<0.02	3.2	<1	7.9	6	2.7	15000	2900	1.6	<2	24.1	11	3800
Victoria Harbour	Kai Tak River	KN2	5/8/2020	1	5.3	<50	3.3	0.13	<1	1	18	<1	1722	<0.1	38	7500	2.7	1	22493	3	<0.01	81	5.8	20000	null	0.7	<0.01	119	<1	104	<1	5	8	2.5	0.88	<0.5	0.87	7.5	1	12.4	7.2	<1	<0.02	3.7	<1	5.1	7	1.1	17000	3000	2.3	<2	29.1	12	7500
Victoria Harbour	Kai Tak River	KN2	6/17/2020	1	2.3	<50	2.3	0.07	<1	1	17	<1	1013	<0.1	28	3800	0.5	1	14055	2	<0.01	80	5.7	9800	null	0.6	<0.01	89	<1	120	<1	4	8	3.4	0.75	<0.5	0.89	7.7	<0.2	7.2	7.8	<1	<0.02	4	<1	2.7	5	0.98	11000	1800	0.9	<2	31.1	14	4000
Victoria Harbour	Kai Tak River	KN2	9/23/2020	1	5.8	<50	3.2	<0.05	<1	1	17	<1	935	<0.1	10	3900	0.7	1	13131	2	<0.01	86	6.2	22000	null	0.6	<0.01	100	<1	130	<1	4	6	2.7	0.85	<0.5	1.4	7.3	0.6	6.7	9.9	<1	<0.02	1.6	<1	3.5	5	1.5	9500	1800	1.1	<2	31	12	7900
Victoria Harbour	Kai Tak River	KN2	10/22/2020	1	3.3	<50	0.71	0.08	<1	1	18	<1	1335	<0.1	10	5800	1.1	2	17555	3	<0.01	88	6.6	28000	null	0.6	<0.01	77	<1	93	<1	4	7	4	0.44	<0.5	0.71	7.5	0.7	9.8	8.5	<1	<0.02	6	<1	1.2	5	1.1	13000	2300	2.4	<2	27.4	15	17000
Victoria Harbour	Kai Tak River	KN2	11/12/2020	1	2.4	<50	1.5	0.08	<1	1	14	<1	2178	<0.1	28	7200	1.4	2	21870	4	<0.01	82	6.1	6400	null	0.7	<0.01	86	<1	100	<1	5	8	2.9	0.64	<0.5	0.67	7.5	1	12.7	6.6	<1	<0.02	6.7	<1	2.2	5	1	18000	3600	1.9	<2	26.7	18	3400
Victoria Harbour	Kai Tak River	KN2	12/4/2020	1	7.5	<50	2.3	0.05	<1	1	16	<1	1718	<0.1	14	6900	0.7	4	20904	4	<0.01	81	6.4	7400	null	0.7	<0.01	75	<1	111	<1	5	9	3.4	0.74	<0.5	1.3	7.5	0.5	12.8	7.2	<1	<0.02	7.1	<1	4	5	1.5	18000	2800	2	<2	23.8	13	4200
Victoria Harbour	Kai Tak River	KN3	1/15/2020	1	5.2	<50	5.3	0.06	<1	1	14	<1	1261	<0.1	23	5900	1.1	2	16910	4	<0.01	94	7.4	3800	null	0.6	<0.01	76	<1	88	<1	4	7	2.8	0.88	<0.5	2	7.3	1.7	10.1	6.3	<1	<0.02	4.2	<1	6.6	6	2.2	14000	2500	2.3	<2	24.1	12	2200
Victoria Harbour	Kai Tak River	KN3	5/8/2020	1	7	<50	2.9	0.1	<1	1	16	<1	1677	<0.1	34	8600	2.2	1	24734	3	<0.01	84	6	10000	null	0.7	<0.01	128	<1	101	<1	5	8	2.5	0.84	<0.5	0.87	7.5	1.8	13.8	6.9	<1	<0.02	3.7	<1	4.2	6	1	18000	3100	3.5	<2	28.9	<10	5600
Victoria Harbour	Kai Tak River	KN3	6/17/2020	1	3.8	<50	2.4	0.05	<1	1	17	<1	899	<0.1	28	3400	0.9	<1	12539	2	<0.01	90	6.5	16000	null	0.6	<0.01	112	<1	108	<1	3	8	3.3	0.77	<0.5	0.7	7.8	0.5	6.4	7.8	<1	<0.02	4	<1	3.1	5	0.84	8700	1500	2.1	<2	30.5	24	6800
Victoria Harbour	Kai Tak River	KN3	9/23/2020	1	6.3	<50	3	<0.05	<1	1	16	<1	864	<0.1	14	3600	0.9	1	12269	2	<0.01	92	6.7	36000	null	0.6	<0.01	102	<1	177	<1	4	6	2.8	0.88	<0.5	1.2	7.3	1	6.3	9.9	<1	<0.02	2.5	<1	3.6	5	1.6	8600	1700	1.4	<2	30.4	13	13000
Victoria Harbour	Kai Tak River	KN3	10/22/2020	1	2.2	<50	0.68	0.14	<1	1	19	<1	1160	<0.1	12	5300	0.9	2	15764	2	<0.01	91	6.9	18000	null	0.6	<0.01	84	<1	100	<1	4	7	4.2	0.46	<0.5	0.67	7.5	1.2	8.8	8.8	<1	<0.02	6.2	<1	1.3	6	1.1	12000	2100	1.9	<2	27.3	14	10000
Victoria Harbour	Kai Tak River	KN3	11/12/2020	1	4.5	<50	1.4	0.07	<1	<1	15	<1	1870	<0.1	28	6100	1.5	1	18987	4	<0.01	88	6.8	14000	null	0.6	<0.01	87	<1	97	<1	4	8	3.2	0.71	<0.5	0.68	7.5	2.3	11.1	7.2	<1	<0.02	9.4	<1	2.1	6	1	15000	3000	2.2	<2	25.8	15	4800
Victoria Harbour	Kai Tak River	KN4	1/15/2020	1	6.9	<50	3.8	0.06	<1	1	14	<1	1335	<0.1	23	6300	0.2	2	17873	4	<0.01	92	7.3	4900	null	0.6	<0.01	73	<1	101	<1	4	7	3.3	0.89	<0.5	1.5	7.2	1.9	10.7	6	<1	<0.02	6.2	<1	4.9	6	1.6	14000	2700	2.1	<2	24.5	14	3500
Victoria Harbour	Kai Tak River	KN4	5/8/2020	1	6.2	<50	2.4	0.09	<1	1	17	<1	1797	<0.1	34	8900	4.3	1	23675	3	<0.01	84	6	7500	null	0.7	<0.01	127	<1	101	<1	5	7	2.5	0.79	<0.5	0.71	7.4	3.5	13.2	6.6	<1	<0.02	5	<1	3.9	6	0.9	19000	3300	3.6	<2	28.8	12	4300
Victoria Harbour	Kai Tak River	KN4	6/17/2020	1	4.9	<50	1.9	0.06	<1	<1	18	<1	829	<0.1	23	3400	1.6	<1	11517	2	<0.01	89	6.5	20000	null	0.5	<0.01	121	<1	105	<1	3	7	3.5	0.77	<0.5	0.55	7.8	1.4	5.9	7.9	<1	<0.02	6.6	<1	2.5	6	0.63	8400	1500	1.9	<2	30.4	18	5500
Victoria Harbour	Kai Tak River	KN4	9/23/2020	1	7.2	<50	3.1	0.05	<1	<1	18	<1	869	<0.1	21	3600	2.3	1	12236	2	<0.01	92	6.7	41000	null	0.6	<0.01	112	<1	118	<1	4	6	2.7	0.86	<0.5	1.2	7.3	1.6	6.2	9.8	<1	<0.02	3.3	<1	3.4	5	1.5	8300	1600	1.6	<2	30.5	14	12000
Victoria Harbour	Kai Tak River	KN4	10/22/2020	1	2.6	<50	0.49	0.05	<1	1	19	<1	1178	<0.1	16	5300	1.4	2	17345	2	<0.01	93	7	12000	null	0.6	<0.01	69	<1	86	<1	4	7	4	0.37	<0.5	0.65	7.5	1.7	9.6	8.7	<1	<0.02	7	<1	1.5	6	1.2	12000	2300	3.4	<2	27.7	14	3500
Victoria Harbour	Kai Tak River	KN4	11/12/2020	1	5.1	<50	1.2	0.06	<1	<1	15	<1	1666	<0.1	40	5400	2	1	17200	4	<0.01	92	6.9	6600	null	0.6	<0.01	104	<1	105	<1	4	6	3.5	0.69	<0.5	0.64	7.4	3.3	9.7	7.4	<1	0.02	11	<1	2.4	7	1	13000	2700	3.1	<2	27.2	19	2800
Victoria Harbour	Kai Tak River	KN5	1/15/2020	1	8	<50	3.2	<0.05	<1	<1	14	<1	1227	<0.1	27	5800	0.8	1	16602	4	<0.01	96	7.6	3200	25.228	0.6	<0.01	72	<1	92	<1	4	6	3.6	0.91	<0.5	1.4	7.2	2.8	9.8	6.2	<1	<0.02	8.2	<1	5.6	6	1.5	14000	2700	2.9	<2	24.5	15	1400
Victoria Harbour	Kai Tak River	KN5	5/8/2020	1	9.3	<50	2.9	0.08	<1	1	17	<1	1280	<0.1	17	6300	2.5	1	17162	3	<0.01	92	6.6	5900	9.384	0.7	<0.01	121	<1	94	<1	4	7	3.1	1	<0.5	0.72	7.4	2.9	9.2	8.2	<1	<0.02	5.8	<1	4.8	7	0.91	13000	2300	1.7	<2	29.5	10	3300
Victoria Harbour	Kai Tak River	KN5	6/17/2020	1	5.9	<50	1.6	0.05	<1	<1	18	<1	781	<0.1	28	3000	1.8	<1	11067	2	<0.01	95	6.9	18000	10.022	0.6	<0.01	106	<1	96	<1	3	6	3.6	0.85	<0.5	0.47	7.6	0.9	5.6	8	<1	<0.02	5.8	<1	2.4	5	0.58	8300	1500	2	<2	30.2	16	4100
Victoria Harbour	Kai Tak River	KN5	9/23/2020	1	8.5	<50	3	<0.05	<1	<1	18	<1	853	<0.1	14	3500	2.2	1	12006	2	<0.01	92	6.7	23000	10.771	0.6	<0.01	112	<1	121	<1	4	6	2.8	0.89	<0.5	1.1	7.2	1.6	6.1	9.8	<1	<0.02	3.4	<1	3.3	5	1.4	8600	1600	3.8	<2	30.5	16	7900
Victoria Harbour	Kai Tak River	KN5	10/22/2020	1	2.4	<50	0.4	0.08	<1	1	20	<1	1057	<0.1	12	4700	1.7	2	14821	2	<0.01	101	7.6	10000	7.772	0.6	<0.01	73	<1	81	<1	4	6	4	0.29	<0.5	0.55	7.4	1.4	8.1	8.8	<1	<0.02	7.4	<1	0.98	5	0.97	11000	2000	1.5	<2	28.1	15	2300
Victoria Harbour	Kai Tak River	KN5	11/12/2020	1	5	<50	0.88	0.06	<1	<1	15	<1	1560	<0.1	32	5000	1.1	1	15941	4	<0.01	100	7.6	12000	5.875	0.6	<0.01	87	<1	105	<1	4	6	3.8	0.65	<0.5	0.6	7.5	1.5	8.9	7.8	<1	<0.02	11	<1	1.8	6	0.92	12000	2300	2.4	<2	26.9	12	3200
Victoria Harbour	Kai Tak River	KN7	1/15/2020	1	9.6	<50	3.1	0.06	<1	1	14	<1	1246	<0.1	31	5800	<0.2	1	16671	4	<0.01	99	7.7	8600	4.572	0.6	<0.01	73	<1	97	<1	4	6	3.7	0.91	<0.5	1.3	7.1	2.4	9.9	6.2	<1	<0.02	6.7	<1	4.5	6	1.5	14000	2700	2	<2	24.6	13	7800
Victoria Harbour	Kai Tak River	KN7	5/8/2020	1	9.1	<50	3	0.1	<1	1	18	<1	1289	<0.1	27	6600	1.3	1	17002	2	<0.01	98	7.1	3400	2.97	0.7	<0.01	122	<1	94	<1	4	7	2.9	1	<0.5	0.7	7.2	1.4	9.1	8.1	<1	<0.02	4.7	<1	5.3	6	0.87	13000	2200	1.9	<2	29.6	11	2400
Victoria Harbour	Kai Tak River	KN7	6/17/2020	1	5.8	<50	1.4	0.08	<1	<1	18	<1	787	<0.1	30	3100	0.8	<1	11191	2	<0.01	96	7	4200	1.166	0.5	<0.01	101	<1	89	<1	3	6	3.7	0.77	<0.5	0.49	7.6	1.6	5.7	8	<1	<0.02	6.4	<1	2.3	5	0.55	7500	1300	1.2	<2	30.4	18	2400
Victoria Harbour	Kai Tak River	KN7	9/23/2020	1	9.2	<50	3.9	<0.05	<1	<1	19	<1	903	<0.1	12	3900	0.5	1	12955	2	<0.01	96	6.9	8600	3.456	0.6	<0.01	122	<1	136	<1	4	6	2.6	0.86	<0.5	1.3	7.2	0.9	6.6	9.3	<1	<0.02	4.1	<1	4.2	5	1.6	9700	1900	1.8	<2	30.6	21	5400
Victoria Harbour	Kai Tak River	KN7	10/22/2020	1	2.7	<50	0.36	0.06	<1	<1	21	<1	1043	<0.1	10	4600	2	2	14866	3	<0.01	97	7.2	56000	2.494	0.6	<0.01	71	<1	82	<1	4	7	4	0.28	<0.5	0.52	7.3	2.6	8.1	9	<1	<0.02	8.1	<1	0.96	5	1.3	11000	2100	1.2	<2	28.3	18	12000
Victoria Harbour	Kai Tak River	KN7	11/12/2020	1	5.1	<50	0.77	0.06	<1	<1	15	<1	1550	<0.1	32	5000	1.8	1	16186	4	<0.01	99	7.4	2400	1.875	0.6	<0.01	87	<1	94	<1	4	6	3.9	0.59	<0.5	0.57	7.3	1.9	9	7.8	<1	<0.02	11	<1	1.8	6	0.92	12000	2500	5.7	<2	27.6	14	1200
Victoria Harbour	Kai Tak River	KN7	12/4/2020	1	11	78	1.2	0.05	<1	<1	16	<1	1297	<0.1	25	5000	0.4	2	14900	3	<0.01	96	7.9	3000	2.76	0.6	<0.01	65	<1	98	<1	4	8	4.5	1	<0.5	1.1	7.2	1.7	9.1	7.8	<1	<0.02	7.7	<1	4.8	6	1.3	12000	2000	1.9	<2	22.9	13	1100
Deep Bay	Kam Tin River	KT1	1/8/2020	1	9.7	125	5.9	0.2	<1	<1	17	<1	52	<0.1	23	19	27	<1	323	2	<0.01	46	3.9	180000	1.188	0.5	<0.01	214	<1	100	<1	2	2	1.1	0.12	<0.5	0.73	7.6	23	0.2	13	<1	0.03	15	<1	7.4	9	1.1	220	36	6.2	<2	23.3	18	45000
Deep Bay	Kam Tin River	KT1	3/25/2020	1	20	<50	12	0.24	<1	<1	19	<1	53	<0.1	21	24	3	<1	365	2	<0.01	63	5.1	120000	0.552	0.6	<0.01	309	<1	124	<1	<2	2	0.66	0.23	0.5	1.2	7.5	3.1	0.2	12	<1	<0.02	6.5	<1	12	11	1.4	210	60	4	<2	25.6	<10	53000
Deep Bay	Kam Tin River	KT1	4/24/2020	1	8.6	256	6.9	0.16	<1	1	21	<1	<50	<0.1	23	19	1.1	<1	314	2	<0.01	40	3.5	110000	0.51	0.5	<0.01	642	<1	156	<1	2	2	0.74	0.19	<0.5	0.74	7.2	5.4	0.2	16	<1	<0.02	21	<1	8.5	7	1.1	280	74	20.7	<2	21.7	<10	68000
Deep Bay	Kam Tin River	KT1	5/27/2020	1	7.8	<50	3.2	0.16	<1	1	21	<1	<50	<0.1	22	24	3.6	<1	432	3	<0.01	64	4.9	350000	0.238	0.5	<0.01	248	<1	22	<1	3	2	1.2	0.47	<0.5	0.58	7.5	4	0.2	15	<1	<0.02	2.6	<1	3.8	7	0.74	260	66	3.9	<2	28.9	<10	59000
Deep Bay	Kam Tin River	KT1	6/22/2020	1	8.9	<50	2.9	0.17	<1	1	16	<1	<50	<0.1	16	13	4.8	<1	312	2	<0.01	64	4.7	370000	0.484	0.5	<0.01	225	<1	19	<1	3	1	1.1	0.37	0.7	0.61	7.9	6.3	0.1	15	<1	<0.02	16	<1	3.3	6	0.79	210	68	4.5	<2	31.2	<10	80000
Deep Bay	Kam Tin River	KT1	7/15/2020	1	8.5	<50	5.1	0.12	<1	1	16	<1	<50	<0.1	28	18	7.4	<1	347	2	<0.01	78	5.6	180000	0.365	0.6	<0.01	166	<1	20	<1	3	1	1.1	0.32	<0.5	0.82	7.5	7.6	0.1	15	<1	<0.02	18	<1	5.9	8	1.2	210	53	5	<2	33.3	<10	63000
Deep Bay	Kam Tin River	KT1	8/20/2020	1	3.7	<50	1.3	0.05	<1	1	21	<1	<50	<0.1	8	11	1.2	<1	287	2	<0.01	88	6.8	180000	1.786	0.5	<0.01	120	<1	13	<1	3	<1	1.3	0.21	<0.5	0.35	7.3	1.1	0.1	15	<1	<0.02	6.8	<1	1.4	4	0.6	200	59	3.1	<2	29.1	<10	56000
Deep Bay	Kam Tin River	KT1	9/16/2020	1	5.7	<50	1.5	0.07	<1	1	19	<1	<50	<0.1	14	16	1.1	<1	311	2	<0.01	83	6.2	91000	0.986	0.4	<0.01	94	<1	<10	<1	3	1	1.1	0.32	<0.5	0.32	8.1	4	0.1	16	<1	<0.02	4.6	<1	2	5	0.58	220	43	5.2	<2	31	<10	20000
Deep Bay	Kam Tin River	KT1	10/7/2020	1	5.8	<50	2.1	0.11	<1	<1	15	<1	<50	<0.1	14	14	3.8	<1	279	2	<0.01	84	6.8	170000	0.643	0.5	<0.01	69	<1	<10	<1	2	1	2	0.45	<0.5	0.55	7.4	6.4	0.1	18	<1	<0.02	6.2	<1	2.5	4	0.86	220	62	3.4	<2	26.5	<10	55000
Deep Bay	Kam Tin River	KT1	11/16/2020	1	9.2	83	5.7	0.11	<1	<1	15	<1	54	<0.1	18	18	4.4	<1	317	3	<0.01	65	5.3	92000	0.263	0.5	<0.01	230	<1	73	<1	3	<1	2	0.26	<0.5	0.92	7.7	5.1	0.2	17	<1	<0.02	7.9	<1	7.6	6	1.5	270	78	8.2	<2	25.8	17	29000
Deep Bay	Kam Tin River	KT1	12/2/2020	1	5.6	85	4.5	0.19	<1	<1	19	<1	50	<0.1	11	42	0.9	3	380	2	<0.01	52	4.5	61000	0.405	0.5	<0.01	270	<1	59	<1	7	2	1.8	0.26	<0.5	0.67	8.7	3	0.2	18	<1	0.02	39	<1	6.5	5	0.99	300	74	4.5	<2	22.5	<10	22000
Deep Bay	Kam Tin River	KT2	1/8/2020	1	39	51	12	0.26	<1	3	17	<1	63	<0.1	58	26	20	<1	421	1	<0.01	17	1.4	300000	0.711	0.3	<0.01	335	<1	157	<1	3	2	0.011	<0.002	1.6	2.5	7.5	12	0.2	17	<1	0.17	100	<1	18	22	4.3	320	75	21.3	<2	24.1	<10	160000
Deep Bay	Kam Tin River	KT2	5/27/2020	1	44	<50	5.1	0.12	<1	4	17	<1	<50	<0.1	180	18	42	<1	388	2	<0.01	59	4.5	350000	1.494	0.4	<0.01	327	<1	36	<1	4	2	0.13	0.056	<0.5	0.68	7.6	25	0.2	16	<1	0.1	140	<1	16	37	3.8	420	160	24.2	<2	28.9	<10	130000
Deep Bay	Kam Tin River	KT2	6/22/2020	1	14	<50	6.2	0.16	<1	3	19	<1	<50	<0.1	33	17	25	<1	390	2	<0.01	43	3.1	200000	0.365	0.2	<0.01	439	<1	11	<1	3	2	0.17	0.095	1	1.1	8	13	0.2	14	<1	0.03	20	<1	8.2	10	1.5	240	78	6.2	<2	31.9	<10	56000
Deep Bay	Kam Tin River	KT2	7/15/2020	1	13	<50	5.8	0.12	<1	2	17	<1	61	<0.1	19	21	5	<1	419	2	<0.01	98	7	230000	0.139	0.4	<0.01	155	<1	<10	<1	3	1	1.2	0.13	<0.5	0.9	8	3.1	0.2	12	<1	0.03	22	<1	7.2	7	1.3	260	86	7.2	<2	33.5	18	90000
