"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Victoria Harbour","Kai Tak River","KN4","2021-06-16","1","6.2","<50","1.5","<0.05","<1","1","20","<1","1552","<0.1","39","5900","2.6","1","20844","3","<0.01","82","5.8","8100","null","0.7","<0.01","52","<1","117","<1","5","8","4.7","0.97","<0.5","1.5","7.2","1.5","11.1","7.2","<1","<0.02","4.8","<1","","7","","16000","3000","2.6","<2","30.8","14","3300"
"Victoria Harbour","Kai Tak River","KN4","2021-07-19","1","4.5","<50","1.3","0.08","<1","<1","20","<1","694","<0.1","11","3000","1","1","10003","3","<0.01","93","7","66000","null","0.5","<0.01","54","<1","77","<1","3","5","3.4","0.6","<0.5","0.88","7.5","1.1","5.2","7.2","<1","<0.02","4.4","<1","","5","","7100","1300","4.4","<2","28.8","23","18000"
"Victoria Harbour","Kai Tak River","KN4","2021-08-25","1","4.1","<50","1.2","0.08","<1","1","21","<1","1297","<0.1","33","5600","4.3","2","21585","3","<0.01","93","6.5","18000","null","0.6","<0.01","50","<1","94","<1","5","8","3.8","0.94","<0.5","0.59","7.2","1.8","11.4","7.8","<1","<0.02","3.8","<1","","6","","14000","2500","1.7","<2","31","12","10000"
"Victoria Harbour","Kai Tak River","KN4","2021-09-23","1","3.2","<50","0.64","0.07","<1","<1","11","<1","341","<0.1","20","1300","1","1","5827","2","<0.01","98","7.5","200000","null","<0.2","<0.01","<50","<1","41","<1","<2","2","1.4","0.27","<0.5","0.15","7.3","0.5","3","3.3","<1","0.03","24","<1","","4","","3400","850","22.6","<2","28.1","24","51000"
"Victoria Harbour","Kai Tak River","KN4","2021-10-28","1","9.6","<50","1.4","0.09","<1","<1","17","<1","997","<0.1","39","3500","2.9","<1","12240","3","<0.01","91","6.8","11000","null","0.6","<0.01","168","<1","127","<1","4","7","6","0.94","<0.5","0.22","7.2","3","6.6","9.5","<1","0.05","16","<1","","8","","9300","1900","3.1","<2","28.1","29","3800"
"Victoria Harbour","Kai Tak River","KN4","2021-11-10","1","4.6","<50","1.2","<0.05","<1","<1","19","<1","1060","<0.1","28","4100","1.2","<1","13601","2","<0.01","97","7.6","23000","null","0.6","<0.01","<50","<1","101","<1","4","7","6.9","1.1","<0.5","0.31","7.4","0.7","7.7","7.6","<1","<0.02","5","<1","2.5","7","0.63","10000","1800","1.7","<2","25.7","17","3400"
"Victoria Harbour","Kai Tak River","KN4","2021-12-09","1","6.8","<50","4.9","0.16","<1","1","15","<1","1098","<0.1","30","4800","1.4","<1","15045","3","<0.01","90","7.1","21000","null","0.6","<0.01","58","<1","95","<1","4","6","4.1","1.4","<0.5","0.81","7.1","1.1","8.8","3.6","<1","<0.02","5.3","<1","6.2","7","0.93","12000","2300","2.4","<2","24.9","15","9000"
"Victoria Harbour","Kai Tak River","KN5","2021-03-03","1","8.3","<50","3.1","0.07","<1","1","18","<1","1093","<0.1","40","5100","1.1","<1","15621","3","<0.01","90","7.2","15000","11.22","0.6","<0.01","65","<1","81","<1","4","7","2","1.9","<0.5","1.2","7.3","2.6","9.3","7.1","<1","<0.02","7.2","<1","5.1","8","1.4","12000","1900","2","<2","24.1","14","6200"
"Victoria Harbour","Kai Tak River","KN5","2021-04-08","1","5.4","<50","0.62","<0.05","<1","<1","18","<1","1353","<0.1","37","5900","4.5","<1","17821","2","<0.01","98","7.4","15000","10.557","0.7","<0.01","<50","<1","77","<1","4","5","2.1","0.5","<0.5","0.83","7.3","2.4","10.1","5.7","<1","<0.02","10","<1","3.9","9","1.1","12000","2400","2.7","<2","26.9","16","5300"
"Victoria Harbour","Kai Tak River","KN5","2021-05-17","1","5.8","<50","0.64","0.05","<1","1","19","<1","1197","<0.1","32","5200","2.9","1","18859","3","<0.01","103","7.2","20000","10.88","0.7","<0.01","58","<1","74","<1","4","6","4.8","1.1","<0.5","1.4","7.2","2.3","9.8","7.3","<1","<0.02","8.6","<1","","8","","14000","2800","2.5","<2","31.3","15","6800"
"Victoria Harbour","Kai Tak River","KN5","2021-06-16","1","6.2","<50","1.1","<0.05","<1","<1","20","<1","1275","<0.1","15","4900","2.9","<1","17643","3","<0.01","99","7","5800","9.18","0.7","<0.01","<50","<1","98","<1","4","8","5","0.95","<0.5","1.2","7.3","2","9.1","7.8","<1","<0.02","7.2","<1","","7","","12000","2200","3.3","<2","31.2","15","3800"
"Victoria Harbour","Kai Tak River","KN5","2021-07-19","1","6.7","<50","1.3","0.06","<1","1","21","<1","834","<0.1","29","3600","1.5","1","13435","2","<0.01","92","6.7","47000","18.156","0.5","<0.01","57","<1","87","<1","3","6","3.8","0.7","<0.5","0.94","7.3","0.9","7","8.4","<1","<0.02","6","<1","","6","","8800","1700","3.2","<2","29.8","21","26000"
"Victoria Harbour","Kai Tak River","KN5","2021-08-25","1","4.9","<50","0.93","0.05","<1","1","23","<1","992","<0.1","25","4300","2.8","2","15235","3","<0.01","105","7.4","24000","8.612","0.6","<0.01","<50","<1","111","<1","4","8","4.5","1","<0.5","0.6","7.1","1.1","7.7","8.7","<1","<0.02","5","<1","","7","","12000","2100","2.8","<2","31.9","15","6600"
"Victoria Harbour","Kai Tak River","KN5","2021-09-23","1","12","<50","1.9","0.19","<1","1","22","<1","1198","<0.1","34","4400","1","1","16924","2","<0.01","93","6.6","36000","17.791","0.6","<0.01","70","<1","91","<1","4","6","4.4","1","<0.5","0.5","7.1","0.8","8.8","9.1","<1","<0.02","8.8","<1","","7","","13000","3700","4.6","<2","30.7","20","15000"
"Victoria Harbour","Kai Tak River","KN5","2021-10-28","1","5","<50","0.97","0.07","<1","<1","17","<1","849","<0.1","35","3300","2.7","<1","11779","3","<0.01","96","7.3","21000","11.552","0.6","<0.01","<50","<1","106","<1","3","7","6.4","0.78","<0.5","0.18","7.1","1","6.3","9.4","<1","<0.02","5.4","<1","","6","","7900","1500","4.3","<2","28.1","33","6600"
"Victoria Harbour","Kai Tak River","KN5","2021-11-10","1","4.9","<50","0.88","0.09","<1","<1","20","<1","1070","<0.1","25","4000","0.9","<1","13600","3","<0.01","102","7.9","39000","11.266","0.6","<0.01","<50","<1","98","<1","4","7","6.7","1.1","<0.5","0.29","7.2","0.4","7.6","7.9","<1","<0.02","4.3","<1","2.3","6","0.62","9500","1700","1.5","<2","26.2","22","18000"
"Victoria Harbour","Kai Tak River","KN5","2021-12-09","1","10","<50","4","0.11","<1","1","15","<1","1072","<0.1","39","4600","1.8","<1","14898","3","<0.01","95","7.5","10000","8.772","0.6","<0.01","56","<1","111","<1","4","6","4.3","1.6","<0.5","0.66","7","1.2","8.6","3.9","<1","<0.02","5.4","<1","5.9","7","0.86","11000","2200","2.2","<2","25.2","21","4600"
"Victoria Harbour","Kai Tak River","KN7","2021-03-03","1","7.9","<50","4","0.05","<1","1","18","<1","1083","<0.1","34","5000","1","<1","15657","3","<0.01","95","7.6","3200","2.117","0.6","<0.01","81","<1","87","<1","4","7","1.8","1.9","<0.5","1.1","7.2","0.8","9.3","7.1","<1","<0.02","6.6","<1","6","8","1.4","12000","2100","2.1","<2","24.2","13","2600"
"Victoria Harbour","Kai Tak River","KN7","2021-04-08","1","4.3","<50","0.56","<0.05","<1","1","18","<1","1348","<0.1","44","5300","1.5","<1","17567","2","<0.01","96","7.3","13000","1.825","0.7","<0.01","<50","<1","99","<1","4","6","2.1","0.48","<0.5","0.82","7.2","1.9","9.9","6.1","<1","<0.02","8.2","<1","3.8","9","1.1","13000","2500","2.4","<2","26.9","16","11000"
"Victoria Harbour","Kai Tak River","KN7","2021-05-17","1","5.6","676","0.62","<0.05","<1","1","20","<1","1198","<0.1","23","5300","2.1","3","18718","5","<0.01","95","6.7","4600","2.08","0.7","<0.01","81","<1","89","<1","4","7","4.6","1.2","<0.5","1.4","7.1","2.7","9.7","7.4","<1","<0.02","8.2","<1","","9","","13000","2600","2.1","<2","31.2","41","2200"
"Victoria Harbour","Kai Tak River","KN7","2021-06-16","1","6.1","<50","1.1","0.1","<1","1","21","<1","1282","<0.1","19","5000","1.3","<1","17463","3","<0.01","94","6.6","1800","1.85","0.7","<0.01","53","<1","105","<1","4","9","5","0.93","<0.5","1.2","7.1","1.2","9.1","7.8","<1","<0.02","5.5","<1","","7","","12000","2300","1.5","<2","31.1","17","1400"
"Victoria Harbour","Kai Tak River","KN7","2021-07-19","1","7.2","<50","1.7","0.06","<1","1","20","<1","878","<0.1","33","4000","1","1","13296","3","<0.01","95","7","42000","2.85","0.6","<0.01","62","<1","93","<1","3","6","4.1","0.81","<0.5","1.1","7.2","1.4","6.9","7.1","<1","<0.02","6.5","<1","","6","","9400","1800","2.5","<2","29.8","22","7400"
"Victoria Harbour","Kai Tak River","KN7","2021-08-25","1","4.2","<50","0.9","0.06","<1","1","23","<1","952","<0.1","17","4200","1.5","2","15091","3","<0.01","95","6.7","6800","1.375","0.6","<0.01","<50","<1","116","<1","4","8","4.3","1","<0.5","0.58","7","0.9","7.7","8.8","<1","<0.02","4.1","<1","","7","","10000","1800","1","<2","31.6","14","4900"
"Victoria Harbour","Kai Tak River","KN7","2021-09-23","1","9.3","<50","2.2","0.19","<1","1","22","<1","1240","<0.1","39","4800","0.8","1","17880","3","<0.01","97","6.8","2900","3.08","0.6","<0.01","74","<1","93","<1","4","6","5.1","1.1","<0.5","0.56","7.1","0.9","9.3","9","<1","<0.02","2","<1","","7","","13000","2900","1.5","<2","31","70","1600"
"Victoria Harbour","Kai Tak River","KN7","2021-10-28","1","4.8","<50","0.84","0.1","<1","<1","18","<1","870","<0.1","33","3300","2.2","<1","11807","2","<0.01","97","7.3","6300","1.34","0.6","<0.01","<50","<1","119","<1","4","7","6.4","0.76","<0.5","0.34","7","1.3","6.3","9.2","<1","<0.02","6.1","<1","","6","","8200","1500","1.4","<2","28","22","4300"
"Victoria Harbour","Kai Tak River","KN7","2021-11-10","1","4.4","<50","0.84","0.06","<1","<1","20","<1","1092","<0.1","37","3900","0.4","<1","13573","3","<0.01","96","7.5","4900","2.288","0.6","<0.01","53","<1","99","<1","4","7","6.8","1.2","<0.5","0.29","7.1","0.6","7.7","8","<1","<0.02","3","<1","2.4","6","0.62","8900","1700","1.8","<2","25.6","23","1900"
"Victoria Harbour","Kai Tak River","KN7","2021-12-09","1","9.1","<50","3.9","0.1","<1","1","17","<1","1134","<0.1","28","4600","1.7","<1","15029","3","<0.01","98","7.7","7100","1.882","0.6","<0.01","83","<1","100","<1","4","6","4.3","1.5","<0.5","0.61","7.2","0.8","8.7","3.9","<1","<0.02","5.8","<1","5.4","10","0.74","11000","2100","2.4","<2","25.3","19","2700"
"Deep Bay","Kam Tin River","KT1","2021-01-27","1","34","<50","12","0.34","<1","<1","17","<1","63","<0.1","60","21","35","<1","352","2","<0.01","28","2.5","250000","0.347","0.6","<0.01","265","<1","261","<1","2","2","0.054","0.061","0.5","2.6","7.2","12","0.2","15","<1","0.12","53","<1","13","17","3","300","110","13.5","<2","21.4","<10","120000"
"Deep Bay","Kam Tin River","KT1","2021-02-22","1","19","<50","9","0.25","<1","1","21","<1","60","<0.1","29","21","14","<1","367","2","<0.01","47","4","380000","0.347","0.5","<0.01","366","<1","351","<1","3","2","0.72","0.21","<0.5","1","7.4","5.8","0.2","13","<1","0.05","23","<1","14","14","1.6","310","88","9.3","<2","23.2","<10","250000"
"Deep Bay","Kam Tin River","KT1","2021-03-18","1","15","<50","11","0.3","<1","1","23","<1","64","<0.1","32","21","14","<1","384","2","<0.01","24","2","130000","0.278","0.5","<0.01","297","<1","226","<1","<2","2","0.24","0.15","<0.5","1.8","7.4","6.5","0.2","14","<1","0.03","22","<1","14","10","2.1","280","82","5.7","<2","24.9","<10","120000"
"Deep Bay","Kam Tin River","KT1","2021-04-21","1","6.2","<50","7.7","0.27","<1","1","16","<1","65","<0.1","20","23","7.4","<1","427","2","<0.01","50","3.9","47000","0.259","0.5","<0.01","167","<1","12","<1","7","2","0.47","0.093","0.5","0.82","8.1","5.2","0.2","12","<1","<0.02","7.4","<1","12","7","1.2","300","140","5.9","3","28","<10","13000"
"Deep Bay","Kam Tin River","KT1","2021-05-06","1","6.6","<50","7.9","0.19","<1","2","18","<1","59","<0.1","21","23","1.3","<1","412","4","<0.01","63","4.8","170000","0.378","0.5","<0.01","123","<1","<10","<1","3","2","1","0.21","<0.5","0.94","7.5","0.9","0.2","20","<1","<0.02","7.6","<1","","7","","230","80","6","<2","29.9","<10","43000"
"Deep Bay","Kam Tin River","KT1","2021-06-04","1","14","<50","4","0.08","<1","2","14","<1","<50","<0.1","24","11","4","<1","263","4","<0.01","51","3.9","600000","1.153","0.3","<0.01","151","<1","37","<1","3","2","1","0.34","<0.5","0.72","7.5","4.2","0.1","8.9","<1","0.03","10","<1","","9","","230","130","18.6","<2","29.4","17","200000"
"Deep Bay","Kam Tin River","KT1","2021-07-14","1","3.7","<50","4.5","0.11","<1","1","21","<1","<50","<0.1","18","41","6.9","<1","434","2","<0.01","63","4.7","90000","0.4","0.6","<0.01","152","<1","52","<1","3","2","1.4","0.4","<0.5","0.79","7.6","6.4","0.2","15","<1","<0.02","4.4","<1","","6","","230","68","3.7","<2","31.3","<10","21000"
"Deep Bay","Kam Tin River","KT1","2021-08-18","1","4.7","<50","2.3","<0.05","<1","1","18","<1","<50","<0.1","15","17","2.2","<1","338","2","<0.01","87","6.5","110000","0.581","0.5","<0.01","69","<1","<10","<1","3","2","1.4","0.41","<0.5","0.57","7.5","3.7","0.1","15","<1","<0.02","5","<1","","4","","190","82","5.6","<2","31.2","<10","62000"
"Deep Bay","Kam Tin River","KT1","2021-09-08","1","4.5","<50","3.5","0.05","<1","1","18","<1","<50","<0.1","14","21","4.4","<1","499","2","<0.01","79","5.8","110000","0.525","0.5","<0.01","171","<1","65","<1","3","2","0.86","0.32","<0.5","0.72","7.7","4.4","0.2","15","<1","<0.02","6.1","<1","","6","","220","54","3.2","<2","31.2","<10","20000"
"Deep Bay","Kam Tin River","KT1","2021-10-27","1","6.3","<50","3.4","0.17","<1","<1","23","<1","52","<0.1","21","16","1.9","<1","316","2","<0.01","66","5.3","120000","0.528","0.4","<0.01","182","<1","19","<1","4","1","1.7","0.39","<0.5","0.53","7.8","2.4","0.2","18","<1","<0.02","6.4","<1","","6","","210","57","4","<2","25.9","<10","22000"
"Deep Bay","Kam Tin River","KT1","2021-11-19","1","7.7","<50","5.5","0.2","<1","<1","18","<1","52","<0.1","16","19","4.4","<1","333","2","<0.01","46","3.9","110000","0.567","0.5","<0.01","188","<1","62","<1","3","2","0.64","0.26","<0.5","1.2","7.5","3.7","0.2","14","<1","<0.02","2.5","<1","7.7","8","1.5","220","76","5.9","<2","24.3","<10","14000"
"Deep Bay","Kam Tin River","KT1","2021-12-06","1","14","<50","8.2","0.17","<1","1","17","<1","<50","<0.1","70","27","2.8","<1","326","3","<0.01","41","3.7","230000","0.538","0.5","<0.01","285","<1","160","<1","2","2","0.78","0.22","1.4","1.4","7.5","1.5","0.2","12","<1","0.02","8.8","<1","12","12","1.9","190","68","5.3","<2","20.5","11","25000"
"Deep Bay","Kam Tin River","KT2","2021-02-22","1","53","<50","12","0.25","<1","3","19","<1","72","<0.1","110","22","73","<1","422","2","<0.01","30","2.5","2400000","0.29","0.3","<0.01","343","<1","187","<1","3","3","0.14","0.084","<0.5","1.4","7.5","11","0.2","15","<1","0.11","60","<1","23","29","2.8","470","260","16.8","<2","23.9","<10","1600000"
"Deep Bay","Kam Tin River","KT2","2021-03-18","1","49","<50","11","0.33","<1","2","23","<1","75","<0.1","58","29","9.6","<1","443","1","<0.01","17","1.4","130000","0.193","0.3","<0.01","382","<1","240","<1","3","3","0.007","0.004","1.2","1.6","7.6","5.3","0.2","14","<1","0.18","32","<1","19","26","2.4","320","100","15.2","<2","25.6","<10","95000"
"Deep Bay","Kam Tin River","KT2","2021-04-21","1","27","<50","13","0.25","<1","3","19","<1","71","<0.1","60","25","23","<1","485","1","<0.01","22","1.7","390000","0.227","0.4","<0.01","420","<1","186","<1","3","2","0.007","0.033","<0.5","2.1","7.7","8","0.2","12","<1","0.16","32","<1","16","20","3","580","250","13.1","<2","28","<10","260000"
"Deep Bay","Kam Tin River","KT2","2021-05-06","1","7.3","<50","7.5","0.2","<1","3","19","<1","65","<0.1","20","76","1","<1","429","1","<0.01","53","4","150000","0.242","0.4","<0.01","198","<1","<10","<1","4","2","0.48","0.083","<0.5","1.1","7.6","0.3","0.2","19","<1","<0.02","8.1","<1","","8","","240","70","4","<2","29.5","<10","39000"
"Deep Bay","Kam Tin River","KT2","2021-06-04","1","82","<50","10","0.07","<1","3","19","<1","59","<0.1","100","17","15","<1","400","2","<0.01","18","1.4","820000","1.451","0.2","<0.01","425","<1","171","<1","4","3","<0.002","0.019","2.3","1.8","7.6","7.3","0.2","12","<1","0.06","120","<1","","42","","340","140","61.7","<2","28.8","<10","310000"
"Deep Bay","Kam Tin River","KT2","2021-07-14","1","16","<50","8.7","0.08","<1","3","22","<1","<50","<0.1","26","32","29","<1","505","2","<0.01","37","2.7","220000","0.296","0.4","<0.01","233","<1","79","<1","3","2","0.19","0.11","<0.5","1.5","7.5","12","0.2","14","<1","0.04","23","<1","","11","","260","78","7.1","<2","31.9","<10","60000"
"Deep Bay","Kam Tin River","KT2","2021-08-18","1","8.5","<50","4.8","<0.05","<1","2","19","<1","<50","<0.1","14","16","12","<1","333","1","<0.01","43","3.2","110000","0.884","0.3","<0.01","107","<1","39","<1","<2","2","0.45","0.19","<0.5","1.1","7.5","4","0.1","17","<1","<0.02","9.1","<1","","5","","190","82","4.3","<2","30.1","<10","70000"
"Deep Bay","Kam Tin River","KT2","2021-09-08","1","17","<50","9.2","0.09","<1","2","20","<1","53","<0.1","29","21","7.9","<1","438","1","<0.01","32","2.4","160000","0.389","0.4","<0.01","279","<1","203","<1","3","3","0.003","0.003","0.5","1.7","7.4","3.8","0.2","16","<1","0.03","9","<1","","14","","250","65","5.4","<2","31.4","<10","100000"
"Deep Bay","Kam Tin River","KT2","2021-10-27","1","50","<50","9.8","0.17","<1","2","17","<1","55","<0.1","78","17","16","<1","366","<1","<0.01","26","2.1","240000","0.792","0.2","<0.01","241","<1","138","<1","<2","2","<0.002","0.004","0.5","1.9","7.4","4.6","0.2","20","<1","0.04","24","<1","","25","","230","82","7.2","<2","25.7","11","120000"
"Deep Bay","Kam Tin River","KT2","2021-11-19","1","15","<50","8.1","0.18","<1","2","21","<1","64","<0.1","22","20","3.2","<1","364","1","<0.01","34","2.8","79000","0.279","0.3","<0.01","277","<1","86","<1","2","2","0.093","0.079","<0.5","1.2","7.4","2.3","0.2","16","<1","0.02","3.6","<1","11","9","1.7","210","70","6.9","<2","24.6","<10","39000"
"Deep Bay","Kam Tin River","KT2","2021-12-06","1","160","<50","36","0.32","<1","3","23","<1","64","<0.1","200","32","12","<1","576","1","<0.01","25","2.2","160000","0.29","0.3","<0.01","401","<1","177","<1","<2","3","<0.002","0.027","2.9","2.7","7.5","6.3","0.3","15","<1","0.07","42","<1","44","89","4.5","360","150","12.5","<2","21","<10","100000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-03-04","1","3.1","<50","1.2","0.12","<1","<1","46","<1","428","2.7","9","2000","1.3","<1","5939","4","<0.01","96","8.6","86000","0.016","0.8","<0.01","<50","<1","754","<1","<2","3","2.2","0.47","<0.5","0.11","7","1.8","3.7","11","<1","<0.02","6.9","<1","1.9","3","0.2","4200","800","3.4","<2","19.2","216","79000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-04-15","1","4.7","<50","0.77","0.29","<1","<1","45","<1","680","2.1","17","2800","2.8","<1","8678","3","<0.01","101","8.5","220000","0.01","0.9","<0.01","<50","<1","542","<1","3","3","3.7","0.29","<0.5","0.058","7.3","3.6","5.1","9.2","<1","0.03","8.2","<1","1.4","4","0.2","6100","1200","3.1","<2","22.4","159","140000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-05-20","1","2.1","<50","0.5","<0.05","<1","<1","34","<1","449","2.2","14","1800","2.7","<1","6330","3","<0.01","100","7.6","210000","0.015","0.9","<0.01","<50","<1","151","<1","2","3","3.1","0.18","<0.5","0.082","7.1","2.6","3.2","10","<1","<0.02","2.4","<1","","3","","3900","840","6.9","<2","28.9","120","98000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-06-17","1","3.2","<50","1.2","0.08","<1","<1","44","<1","472","2.8","12","2100","1.1","<1","7337","2","<0.01","103","7.8","330000","0.011","0.8","<0.01","<50","<1","370","<1","2","3","3.6","0.1","<0.5","0.053","7.4","3.3","3.7","12","<1","<0.02","6.1","<1","","3","","4500","850","1.6","<2","28.8","172","260000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-07-15","1","1.6","<50","0.89","0.12","<1","<1","52","<1","205","4.6","17","1200","0.6","<1","4551","2","<0.01","94","7.3","37000","0.013","0.8","<0.01","<50","<1","636","<1","<2","2","0.6","0.11","<0.5","0.012","7.4","0.8","2.3","14","<1","<0.02","2.6","<1","","3","","2600","510","1.5","<2","28","286","28000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-08-09","1","1.5","<50","0.16","<0.05","<1","<1","36","<1","159","1.3","6","650","0.6","<1","2576","1","<0.01","102","8.1","31000","0.046","0.8","<0.01","<50","<1","167","<1","<2","<1","1.8","0.026","<0.5","0.009","7","0.6","1.3","13","<1","<0.02","2.2","<1","","2","","1500","250","2.6","<2","26.9","127","15000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-09-16","1","1.3","<50","0.2","<0.05","<1","<1","48","<1","749","1.6","9","3100","1.5","1","10801","2","<0.01","113","8.6","100000","0.017","0.8","<0.01","<50","<1","243","<1","3","3","2.3","0.16","<0.5","0.042","7.6","1.6","5.8","12","<1","<0.02","2.2","<1","","2","","6700","1200","0.8","<2","27.9","114","86000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-10-22","1","1.5","<50","0.28","<0.05","<1","<1","44","<1","275","2.4","4","970","0.9","<1","3530","<1","<0.01","106","9.3","44000","0.074","0.7","<0.01","<50","<1","392","<1","<2","1","1.7","0.034","<0.5","0.009","7.2","<0.2","2","14","<1","<0.02","1.2","<1","","1","","2500","560","0.9","<2","21.2","204","18000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-11-11","1","5.1","<50","2.3","0.44","<1","<1","65","<1","333","4.3","15","1500","0.4","<1","4838","2","<0.01","102","9.2","920000","0.011","0.6","<0.01","<50","<1","627","<1","<2","2","2.8","0.18","<0.5","0.11","7.2","0.5","3","15","<1","<0.02","10","<1","2.9","3","0.29","3500","670","1.9","<2","19.2","361","880000"
"Victoria Harbour","Kau Wa Keng Stream","KW3","2021-12-16","1","2.3","<50","0.84","0.38","<1","<1","61","<1","555","2.4","22","2500","0.7","1","7803","3","<0.01","100","8.6","31000","0.01","0.6","<0.01","<50","<1","981","<1","<2","3","4.4","0.31","<0.5","0.16","7.1","0.9","4.6","14","<1","<0.02","4.2","<1","1.5","4","0.3","4900","850","3","<2","21.7","270","26000"
